,location,my_value,pump,distance,x_index,y_index
111,"(51.513169, -0.138378)",1,Regent Place,208.867600437,2,56
143,"(51.513178, -0.137924)",1,Regent Place,210.366993832,2,57
135,"(51.513164, -0.138698)",1,Regent Place,210.807096713,2,58
623,"(51.51289, -0.136523)",2,Regent Place,212.199250093,2,59
551,"(51.513122, -0.137306)",3,Regent Place,212.511907328,2,60
103,"(51.513216, -0.138426)",3,Regent Place,214.306930776,2,61
39,"(51.513204, -0.137767)",4,Regent Place,214.498552304,2,62
823,"(51.512212, -0.135472)",1,Regent Place,215.05629545,2,63
47,"(51.513184, -0.137537)",2,Regent Place,215.13258037,2,64
839,"(51.512575, -0.135871)",1,Regent Place,215.407062053,2,65
815,"(51.512162, -0.135409)",1,Regent Place,216.3798096,2,66
663,"(51.512868, -0.136358)",1,Regent Place,216.708441816,2,67
847,"(51.512672, -0.135976)",2,Regent Place,217.456679345,2,68
295,"(51.513013, -0.139697)",1,Regent Place,217.600130015,2,69
127,"(51.51324, -0.138645)",1,Regent Place,218.600757957,2,70
615,"(51.512921, -0.136424)",1,Regent Place,218.885946277,2,71
855,"(51.512727, -0.136033)",3,Regent Place,219.075504664,2,72
31,"(51.513262, -0.137812)",1,Regent Place,220.487558175,2,73
863,"(51.512794, -0.136115)",1,Regent Place,220.783360767,2,74
831,"(51.512573, -0.135765)",2,Regent Place,220.838419897,2,75
807,"(51.51225, -0.135394)",4,Regent Place,221.83174362,2,76
871,"(51.512846, -0.13618)",4,Regent Place,222.313193944,2,77
791,"(51.511882, -0.135119)",4,Regent Place,223.573876093,2,78
559,"(51.513187, -0.137089)",1,Regent Place,224.161428144,2,79
71,"(51.513323, -0.138276)",3,Regent Place,225.69467416,2,80
23,"(51.513317, -0.137853)",1,Regent Place,226.242515069,2,81
63,"(51.513328, -0.138045)",2,Regent Place,226.440170215,2,82
799,"(51.51205, -0.135144)",1,Regent Place,228.115519598,2,83
567,"(51.513214, -0.136996)",4,Regent Place,229.256918189,2,84
879,"(51.512879, -0.136083)",1,Regent Place,229.427104187,2,85
55,"(51.513359, -0.1382)",2,Regent Place,229.636664496,2,86
287,"(51.513291, -0.139094)",1,Regent Place,230.599279888,2,87
15,"(51.513361, -0.137883)",2,Regent Place,230.903618097,2,88
607,"(51.513016, -0.13633)",2,Regent Place,231.295775138,2,89
887,"(51.512939, -0.136139)",1,Regent Place,232.179146589,2,90
87,"(51.513381, -0.138337)",2,Regent Place,232.281977622,2,91
575,"(51.513249, -0.136859)",15,Regent Place,236.465032751,2,92
7,"(51.513418, -0.13793)",3,Regent Place,236.937945681,2,93
79,"(51.513427, -0.138223)",2,Regent Place,237.208055437,2,94
191,"(51.51338, -0.13897)",2,Regent Place,238.067941972,2,95
599,"(51.51316, -0.136493)",5,Regent Place,238.916892472,2,96
199,"(51.513411, -0.138863)",2,Regent Place,239.8924714,2,97
583,"(51.513271, -0.136778)",3,Regent Place,240.964218119,2,98
1847,"(51.513378, -0.13723)",1,Regent Place,241.316250011,2,99
183,"(51.513402, -0.139045)",2,Regent Place,241.6658762,2,100
167,"(51.513441, -0.138762)",2,Regent Place,241.937683883,2,101
95,"(51.513462, -0.138563)",1,Regent Place,242.41687902,2,102
1839,"(51.513359, -0.136953)",2,Regent Place,245.387781459,2,103
1911,"(51.513502, -0.137995)",4,Regent Place,245.954621249,2,104
591,"(51.5133, -0.136705)",4,Regent Place,246.004795878,2,105
927,"(51.512215, -0.134967)",1,Regent Place,246.618603827,2,106
1831,"(51.513404, -0.136877)",3,Regent Place,251.952802807,2,107
1823,"(51.513429, -0.136764)",1,Regent Place,257.47752938,2,108
1079,"(51.512883, -0.135501)",1,Regent Place,257.481437094,2,109
255,"(51.513502, -0.139316)",1,Regent Place,257.499877374,2,110
895,"(51.512765, -0.135329)",7,Regent Place,257.770613788,2,111
279,"(51.513298, -0.140074)",1,Regent Place,258.079932194,2,112
175,"(51.513592, -0.138799)",1,Regent Place,258.931989399,2,113
1871,"(51.513565, -0.137367)",1,Regent Place,259.076283374,2,114
1143,"(51.512521, -0.135)",1,Regent Place,260.626486637,2,115
1927,"(51.513644, -0.138239)",2,Regent Place,261.359961983,2,116
1071,"(51.513006, -0.135602)",1,Regent Place,262.18704579,2,117
1815,"(51.513458, -0.136675)",4,Regent Place,262.880891731,2,118
1063,"(51.513048, -0.135645)",1,Regent Place,263.581965895,2,119
1879,"(51.513616, -0.137422)",2,Regent Place,263.803543741,2,120
207,"(51.513641, -0.138752)",1,Regent Place,263.819581168,2,121
1119,"(51.512593, -0.134999)",3,Regent Place,264.964944277,2,122
239,"(51.51359, -0.139239)",1,Regent Place,265.348341036,2,123
1055,"(51.513132, -0.13574)",2,Regent Place,266.295028662,2,124
1807,"(51.513482, -0.136579)",1,Regent Place,268.05458391,2,125
1135,"(51.512555, -0.134896)",2,Regent Place,268.758926068,2,126
1935,"(51.513711, -0.138272)",1,Regent Place,268.847270145,2,127
1919,"(51.513712, -0.138139)",2,Regent Place,268.9430175,2,128
231,"(51.513676, -0.138887)",1,Regent Place,269.176741332,2,129
1047,"(51.51318, -0.135762)",1,Regent Place,269.453840841,2,130
215,"(51.513693, -0.138808)",1,Regent Place,270.125836431,2,131
271,"(51.513541, -0.139719)",2,Regent Place,271.251702679,2,132
1111,"(51.513402, -0.136228)",3,Regent Place,271.432516402,2,133
1039,"(51.513227, -0.135801)",3,Regent Place,271.877248937,2,134
263,"(51.513583, -0.139616)",2,Regent Place,272.904292718,2,135
919,"(51.512198, -0.134522)",1,Regent Place,274.325961262,2,136
1087,"(51.51327, -0.135832)",1,Regent Place,274.380925986,2,137
903,"(51.512844, -0.135122)",3,Regent Place,274.464459618,2,138
247,"(51.513663, -0.139321)",1,Regent Place,274.732068355,2,139
223,"(51.513745, -0.138856)",3,Regent Place,276.371783397,2,140
1127,"(51.512585, -0.134793)",1,Regent Place,276.601971991,2,141
1887,"(51.513742, -0.137472)",3,Regent Place,276.886999106,2,142
1103,"(51.513431, -0.13614)",3,Regent Place,277.322668989,2,143
1903,"(51.513772, -0.137363)",1,Regent Place,281.630958293,2,144
911,"(51.512532, -0.134645)",8,Regent Place,282.516036215,2,145
1095,"(51.513459, -0.136049)",3,Regent Place,283.27392451,2,146
1799,"(51.513603, -0.136217)",4,Regent Place,291.324272102,2,147
1895,"(51.513918, -0.1383)",1,Regent Place,291.914146458,2,148
935,"(51.513154, -0.135098)",5,Regent Place,298.533920032,2,149
1855,"(51.513855, -0.136651)",2,Regent Place,304.419769834,2,150
1791,"(51.513672, -0.135992)",4,Regent Place,305.636470881,2,151
1943,"(51.514061, -0.138083)",5,Regent Place,307.845181183,2,152
1863,"(51.513875, -0.136503)",1,Regent Place,310.254258041,2,153
1783,"(51.513692, -0.135905)",5,Regent Place,310.616680567,2,154
1023,"(51.513481, -0.135344)",2,Regent Place,313.741908888,2,155
1671,"(51.513961, -0.136712)",1,Regent Place,314.064025962,2,156
1775,"(51.513726, -0.135814)",1,Regent Place,317.122468805,2,157
999,"(51.513475, -0.135244)",2,Regent Place,317.6630005,2,158
1655,"(51.514058, -0.13678)",1,Regent Place,322.804061274,2,159
1767,"(51.513766, -0.135679)",3,Regent Place,325.860449134,2,160
1015,"(51.513528, -0.135158)",1,Regent Place,326.021518279,2,161
1735,"(51.513945, -0.13617)",2,Regent Place,326.752825649,2,162
943,"(51.513056, -0.134394)",8,Regent Place,328.880533451,2,163
959,"(51.513098, -0.134437)",1,Regent Place,329.313054815,2,164
1007,"(51.513422, -0.134897)",3,Regent Place,329.466144611,2,165
951,"(51.513165, -0.134505)",2,Regent Place,330.226761988,2,166
1727,"(51.51396, -0.136099)",5,Regent Place,330.404440948,2,167
967,"(51.513238, -0.134594)",1,Regent Place,330.702857893,2,168
1759,"(51.513795, -0.135582)",3,Regent Place,332.221143335,2,169
975,"(51.513293, -0.13464)",2,Regent Place,332.353990291,2,170
1663,"(51.514148, -0.136696)",3,Regent Place,334.128493301,2,171
983,"(51.513379, -0.134709)",1,Regent Place,335.351237175,2,172
1031,"(51.513594, -0.135063)",2,Regent Place,335.887710917,2,173
1679,"(51.514027, -0.136123)",1,Regent Place,336.392710854,2,174
1719,"(51.513996, -0.136008)",4,Regent Place,336.80874671,2,175
991,"(51.513431, -0.134756)",2,Regent Place,337.055328186,2,176
1743,"(51.513821, -0.135485)",5,Regent Place,338.3497243,2,177
1255,"(51.513597, -0.134923)",1,Regent Place,342.516644314,2,178
1639,"(51.514274, -0.136931)",3,Regent Place,342.927965501,2,179
1711,"(51.514033, -0.135849)",2,Regent Place,345.558688444,2,180
1687,"(51.514076, -0.135958)",1,Regent Place,346.318790353,2,181
1647,"(51.514293, -0.136799)",1,Regent Place,347.422720805,2,182
1695,"(51.514096, -0.135883)",1,Regent Place,350.664701161,2,183
1703,"(51.514134, -0.135788)",2,Regent Place,357.467231547,2,184
1751,"(51.513999, -0.135374)",5,Regent Place,359.119708629,2,185
1583,"(51.514326, -0.136328)",1,Regent Place,361.372501901,2,186
1231,"(51.513704, -0.134704)",1,Regent Place,361.529448269,2,187
1567,"(51.514108, -0.135475)",3,Regent Place,365.663320692,2,188
1247,"(51.513915, -0.13501)",1,Regent Place,366.034424142,2,189
1967,"(51.514526, -0.137108)",3,Regent Place,367.366910117,2,190
1575,"(51.514359, -0.136226)",2,Regent Place,367.381785335,2,191
1631,"(51.514507, -0.136935)",3,Regent Place,367.976312784,2,192
1239,"(51.513831, -0.134782)",1,Regent Place,368.617550374,2,193
1551,"(51.51422, -0.135576)",1,Regent Place,372.9101242,2,194
1559,"(51.514145, -0.135357)",2,Regent Place,373.454876475,2,195
1207,"(51.513524, -0.134091)",2,Regent Place,377.930086156,2,196
1543,"(51.514224, -0.135415)",1,Regent Place,378.876145747,2,197
1263,"(51.514032, -0.134885)",1,Regent Place,381.650293528,2,198
1535,"(51.514335, -0.135649)",2,Regent Place,381.750212321,2,199
1199,"(51.513637, -0.134156)",2,Regent Place,382.976879938,2,200
1183,"(51.513544, -0.133998)",1,Regent Place,384.270505584,2,201
1951,"(51.514748, -0.137912)",3,Regent Place,384.690443798,2,202
1623,"(51.514575, -0.136421)",2,Regent Place,385.235497201,2,203
1519,"(51.514389, -0.135704)",1,Regent Place,385.351941386,2,204
1151,"(51.513137, -0.133483)",1,Regent Place,386.246163452,2,205
1223,"(51.513724, -0.13422)",1,Regent Place,386.43864077,2,206
1591,"(51.514544, -0.136222)",1,Regent Place,386.655139844,2,207
1975,"(51.514706, -0.137065)",2,Regent Place,387.580419951,2,208
1191,"(51.513626, -0.134042)",1,Regent Place,387.995049286,2,209
1959,"(51.514794, -0.137707)",2,Regent Place,390.787471351,2,210
1527,"(51.514399, -0.135561)",1,Regent Place,390.897380179,2,211
1215,"(51.51382, -0.134272)",1,Regent Place,391.45922752,2,212
1599,"(51.514569, -0.136117)",1,Regent Place,391.886120448,2,213
1615,"(51.514612, -0.136266)",1,Regent Place,392.682895023,2,214
1279,"(51.513758, -0.134135)",1,Regent Place,393.304463978,2,215
1607,"(51.514586, -0.13603)",1,Regent Place,395.902196868,2,216
1479,"(51.514496, -0.135653)",1,Regent Place,397.583538661,2,217
1167,"(51.513152, -0.133296)",2,Regent Place,398.173074384,2,218
1271,"(51.513891, -0.134212)",5,Regent Place,400.03660045,2,219
1159,"(51.513228, -0.133265)",1,Regent Place,404.446199015,2,220
1463,"(51.514843, -0.136804)",3,Regent Place,406.449145847,2,221
1287,"(51.514065, -0.134364)",1,Regent Place,407.254931908,2,222
1311,"(51.51423, -0.134658)",1,Regent Place,408.726729222,2,223
1295,"(51.514146, -0.134447)",2,Regent Place,410.435768152,2,224
1303,"(51.514201, -0.134479)",2,Regent Place,413.792880851,2,225
1471,"(51.514914, -0.136583)",1,Regent Place,417.979149466,2,226
1455,"(51.514818, -0.136022)",1,Regent Place,420.088445222,2,227
1495,"(51.514467, -0.13486)",1,Regent Place,422.226878235,2,228
1487,"(51.514743, -0.135578)",2,Regent Place,424.581088646,2,229
1175,"(51.513258, -0.132933)",1,Regent Place,425.844843603,2,230
1503,"(51.514453, -0.13469)",1,Regent Place,427.538281354,2,231
1319,"(51.514319, -0.134367)",1,Regent Place,428.908237733,2,232
1335,"(51.514357, -0.13416)",1,Regent Place,441.222135393,2,233
1327,"(51.514377, -0.134179)",1,Regent Place,442.108650895,2,234
1343,"(51.514382, -0.134069)",2,Regent Place,447.395062631,2,235
1351,"(51.514402, -0.134085)",2,Regent Place,448.39720811,2,236
1511,"(51.514845, -0.134818)",1,Regent Place,459.442764972,2,237
1367,"(51.514497, -0.133922)",1,Regent Place,463.756818433,2,238
1375,"(51.514472, -0.13385)",1,Regent Place,464.854285489,2,239
1359,"(51.514522, -0.133821)",5,Regent Place,470.396250033,2,240
1447,"(51.515149, -0.135395)",1,Regent Place,470.903634024,2,241
1383,"(51.514504, -0.133725)",1,Regent Place,473.216684907,2,242
1391,"(51.514546, -0.133745)",1,Regent Place,475.84862406,2,243
1439,"(51.515195, -0.135259)",1,Regent Place,479.510201733,2,244
1399,"(51.514561, -0.133676)",4,Regent Place,480.236440703,2,245
1407,"(51.514594, -0.133563)",1,Regent Place,488.156170393,2,246
1415,"(51.514581, -0.133467)",2,Regent Place,491.498644082,2,247
1423,"(51.514606, -0.133393)",1,Regent Place,497.004875001,2,248
1431,"(51.515834, -0.134474)",1,Regent Place,567.356875744,2,249
790,"(51.511882, -0.135119)",4,St. James's,222.293168228,1,0
798,"(51.51205, -0.135144)",1,St. James's,240.403574576,1,1
918,"(51.512198, -0.134522)",1,St. James's,245.528746853,1,2
782,"(51.51197, -0.135717)",4,St. James's,248.920993293,1,3
926,"(51.512215, -0.134967)",1,St. James's,254.08959504,1,4
774,"(51.512031, -0.1358)",1,St. James's,257.66516131,1,5
814,"(51.512162, -0.135409)",1,St. James's,258.72450335,1,6
758,"(51.511991, -0.13594)",4,St. James's,258.831203083,1,7
766,"(51.512083, -0.135858)",2,St. James's,264.68610792,1,8
822,"(51.512212, -0.135472)",1,St. James's,265.555719952,1,9
806,"(51.51225, -0.135394)",4,St. James's,267.385097995,1,10
910,"(51.512532, -0.134645)",8,St. James's,283.583650375,1,11
1142,"(51.512521, -0.135)",1,St. James's,287.543732653,1,12
742,"(51.512271, -0.13603)",1,St. James's,288.770886922,1,13
1134,"(51.512555, -0.134896)",2,St. James's,289.50520704,1,14
1126,"(51.512585, -0.134793)",1,St. James's,291.258843887,1,15
1118,"(51.512593, -0.134999)",3,St. James's,295.288557033,1,16
734,"(51.512358, -0.136102)",2,St. James's,299.654704384,1,17
726,"(51.512413, -0.136142)",1,St. James's,306.346237048,1,18
750,"(51.512355, -0.13631)",1,St. James's,306.787345714,1,19
830,"(51.512573, -0.135765)",2,St. James's,310.500504897,1,20
718,"(51.512465, -0.136197)",1,St. James's,313.262985246,1,21
838,"(51.512575, -0.135871)",1,St. James's,313.741052074,1,22
710,"(51.512449, -0.136377)",1,St. James's,318.122639615,1,23
894,"(51.512765, -0.135329)",7,St. James's,319.914791541,1,24
702,"(51.512491, -0.136437)",1,St. James's,324.290867873,1,25
902,"(51.512844, -0.135122)",3,St. James's,324.456806171,1,26
846,"(51.512672, -0.135976)",2,St. James's,326.608514129,1,27
694,"(51.512615, -0.136345)",1,St. James's,332.850402692,1,28
1998,"(51.511856, -0.137762)",1,St. James's,333.718053029,1,29
854,"(51.512727, -0.136033)",3,St. James's,333.833992565,1,30
1078,"(51.512883, -0.135501)",1,St. James's,336.078339059,1,31
942,"(51.513056, -0.134394)",8,St. James's,339.219066593,1,32
862,"(51.512794, -0.136115)",1,St. James's,343.018625453,1,33
958,"(51.513098, -0.134437)",1,St. James's,344.147054256,1,34
686,"(51.512713, -0.136423)",1,St. James's,345.003642678,1,35
678,"(51.512654, -0.136584)",1,St. James's,345.079463504,1,36
446,"(51.512319, -0.137327)",1,St. James's,346.489857263,1,37
1150,"(51.513137, -0.133483)",1,St. James's,348.492789134,1,38
454,"(51.51254, -0.13698)",1,St. James's,350.097725341,1,39
870,"(51.512846, -0.13618)",4,St. James's,350.19555927,1,40
878,"(51.512879, -0.136083)",1,St. James's,350.615881807,1,41
1070,"(51.513006, -0.135602)",1,St. James's,351.289690932,1,42
1166,"(51.513152, -0.133296)",2,St. James's,351.624538844,1,43
950,"(51.513165, -0.134505)",2,St. James's,352.041936102,1,44
438,"(51.512364, -0.137376)",1,St. James's,352.481903505,1,45
670,"(51.512723, -0.13663)",1,St. James's,353.288351316,1,46
430,"(51.512339, -0.13745)",1,St. James's,353.923030754,1,47
1062,"(51.513048, -0.135645)",1,St. James's,356.680193276,1,48
934,"(51.513154, -0.135098)",5,St. James's,357.598731217,1,49
662,"(51.512868, -0.136358)",1,St. James's,357.967740154,1,50
886,"(51.512939, -0.136139)",1,St. James's,358.307540127,1,51
1158,"(51.513228, -0.133265)",1,St. James's,360.291162906,1,52
966,"(51.513238, -0.134594)",1,St. James's,360.817221355,1,53
1990,"(51.511998, -0.138123)",1,St. James's,363.216648828,1,54
630,"(51.512859, -0.136599)",1,St. James's,365.175351709,1,55
614,"(51.512921, -0.136424)",1,St. James's,365.320569737,1,56
622,"(51.51289, -0.136523)",2,St. James's,365.568777138,1,57
646,"(51.512782, -0.136819)",1,St. James's,365.838784395,1,58
638,"(51.51283, -0.136699)",1,St. James's,365.943363365,1,59
422,"(51.512374, -0.13765)",1,St. James's,366.338637312,1,60
470,"(51.512692, -0.137052)",1,St. James's,366.688388794,1,61
654,"(51.512729, -0.136973)",1,St. James's,366.882553636,1,62
974,"(51.513293, -0.13464)",2,St. James's,367.287335708,1,63
1174,"(51.513258, -0.132933)",1,St. James's,367.377101288,1,64
1054,"(51.513132, -0.13574)",2,St. James's,367.684264026,1,65
462,"(51.512649, -0.13718)",2,St. James's,368.142973409,1,66
606,"(51.513016, -0.13633)",2,St. James's,371.763065866,1,67
406,"(51.512447, -0.137656)",1,St. James's,372.477351099,1,68
414,"(51.512491, -0.137584)",4,St. James's,372.651778532,1,69
1046,"(51.51318, -0.135762)",1,St. James's,373.227603462,1,70
398,"(51.512378, -0.137818)",1,St. James's,374.89431577,1,71
510,"(51.512681, -0.137325)",1,St. James's,377.126615243,1,72
982,"(51.513379, -0.134709)",1,St. James's,377.406958633,1,73
1038,"(51.513227, -0.135801)",3,St. James's,379.062258277,1,74
502,"(51.512726, -0.137368)",1,St. James's,382.907201917,1,75
990,"(51.513431, -0.134756)",2,St. James's,383.59358294,1,76
1006,"(51.513422, -0.134897)",3,St. James's,384.135073615,1,77
1086,"(51.51327, -0.135832)",1,St. James's,384.291885039,1,78
374,"(51.512428, -0.137984)",4,St. James's,387.03942122,1,79
494,"(51.51278, -0.137419)",2,St. James's,389.82015959,1,80
1206,"(51.513524, -0.134091)",2,St. James's,390.06231298,1,81
382,"(51.512415, -0.138065)",1,St. James's,390.125919277,1,82
598,"(51.51316, -0.136493)",5,St. James's,391.148509378,1,83
1182,"(51.513544, -0.133998)",1,St. James's,392.192618906,1,84
366,"(51.512465, -0.138035)",1,St. James's,392.444632262,1,85
486,"(51.512765, -0.137533)",1,St. James's,393.444623026,1,86
998,"(51.513475, -0.135244)",2,St. James's,394.673610573,1,87
1022,"(51.513481, -0.135344)",2,St. James's,396.944549084,1,88
1014,"(51.513528, -0.135158)",1,St. James's,399.136048177,1,89
358,"(51.512526, -0.138096)",1,St. James's,400.206718434,1,90
1190,"(51.513626, -0.134042)",1,St. James's,401.346247751,1,91
1198,"(51.513637, -0.134156)",2,St. James's,402.756901562,1,92
1254,"(51.513597, -0.134923)",1,St. James's,403.633066464,1,93
390,"(51.51251, -0.138194)",1,St. James's,403.889856682,1,94
1982,"(51.512311, -0.138474)",1,St. James's,403.912685002,1,95
1030,"(51.513594, -0.135063)",2,St. James's,405.025081738,1,96
518,"(51.512914, -0.137531)",2,St. James's,406.36654391,1,97
1110,"(51.513402, -0.136228)",3,St. James's,407.938051716,1,98
1102,"(51.513431, -0.13614)",3,St. James's,408.617033544,1,99
1094,"(51.513459, -0.136049)",3,St. James's,409.233680472,1,100
582,"(51.513271, -0.136778)",3,St. James's,411.248712143,1,101
590,"(51.5133, -0.136705)",4,St. James's,411.721809963,1,102
574,"(51.513249, -0.136859)",15,St. James's,411.813756695,1,103
1222,"(51.513724, -0.13422)",1,St. James's,412.600053582,1,104
566,"(51.513214, -0.136996)",4,St. James's,413.186538428,1,105
1230,"(51.513704, -0.134704)",1,St. James's,413.209284929,1,106
558,"(51.513187, -0.137089)",1,St. James's,413.954093796,1,107
542,"(51.513087, -0.137386)",2,St. James's,415.952026425,1,108
550,"(51.513122, -0.137306)",3,St. James's,416.028954555,1,109
1278,"(51.513758, -0.134135)",1,St. James's,416.167221731,1,110
478,"(51.512957, -0.137695)",1,St. James's,417.145054475,1,111
534,"(51.513074, -0.137466)",1,St. James's,417.973666658,1,112
526,"(51.513046, -0.137562)",2,St. James's,419.38156189,1,113
1214,"(51.51382, -0.134272)",1,St. James's,423.439133845,1,114
1838,"(51.513359, -0.136953)",2,St. James's,425.680374219,1,115
1806,"(51.513482, -0.136579)",1,St. James's,425.973120917,1,116
1822,"(51.513429, -0.136764)",1,St. James's,426.351636191,1,117
1814,"(51.513458, -0.136675)",4,St. James's,426.460681074,1,118
1830,"(51.513404, -0.136877)",3,St. James's,427.535345575,1,119
1238,"(51.513831, -0.134782)",1,St. James's,427.919107199,1,120
1798,"(51.513603, -0.136217)",4,St. James's,428.378235483,1,121
1790,"(51.513672, -0.135992)",4,St. James's,430.165619572,1,122
1782,"(51.513692, -0.135905)",5,St. James's,430.337390451,1,123
158,"(51.513055, -0.137811)",3,St. James's,430.692046668,1,124
46,"(51.513184, -0.137537)",2,St. James's,430.805592632,1,125
1270,"(51.513891, -0.134212)",5,St. James's,431.140680313,1,126
1774,"(51.513726, -0.135814)",1,St. James's,432.009086605,1,127
1766,"(51.513766, -0.135679)",3,St. James's,433.590212826,1,128
1758,"(51.513795, -0.135582)",3,St. James's,434.903441136,1,129
1742,"(51.513821, -0.135485)",5,St. James's,436.016700274,1,130
1846,"(51.513378, -0.13723)",1,St. James's,437.18999963,1,131
150,"(51.513111, -0.137865)",4,St. James's,437.905135546,1,132
1246,"(51.513915, -0.13501)",1,St. James's,439.524772065,1,133
342,"(51.512831, -0.138427)",1,St. James's,440.413462364,1,134
38,"(51.513204, -0.137767)",4,St. James's,441.979820215,1,135
142,"(51.513178, -0.137924)",1,St. James's,446.297547496,1,136
30,"(51.513262, -0.137812)",1,St. James's,449.022526223,1,137
1286,"(51.514065, -0.134364)",1,St. James's,451.01438545,1,138
1262,"(51.514032, -0.134885)",1,St. James's,451.053182589,1,139
1750,"(51.513999, -0.135374)",5,St. James's,453.527143562,1,140
350,"(51.512885, -0.138624)",1,St. James's,454.340106826,1,141
22,"(51.513317, -0.137853)",1,St. James's,455.635758438,1,142
118,"(51.513116, -0.138337)",4,St. James's,459.320092777,1,143
1870,"(51.513565, -0.137367)",1,St. James's,459.917649354,1,144
1294,"(51.514146, -0.134447)",2,St. James's,460.394854566,1,145
14,"(51.513361, -0.137883)",2,St. James's,460.814320113,1,146
1726,"(51.51396, -0.136099)",5,St. James's,462.886104282,1,147
1734,"(51.513945, -0.13617)",2,St. James's,462.914271308,1,148
1862,"(51.513875, -0.136503)",1,St. James's,463.862320908,1,149
62,"(51.513328, -0.138045)",2,St. James's,464.631332366,1,150
1718,"(51.513996, -0.136008)",4,St. James's,464.71218683,1,151
1710,"(51.514033, -0.135849)",2,St. James's,465.406753432,1,152
110,"(51.513169, -0.138378)",1,St. James's,465.628945174,1,153
1854,"(51.513855, -0.136651)",2,St. James's,465.826618984,1,154
1302,"(51.514201, -0.134479)",2,St. James's,466.663476349,1,155
1878,"(51.513616, -0.137422)",2,St. James's,466.747523738,1,156
1566,"(51.514108, -0.135475)",3,St. James's,466.902193472,1,157
6,"(51.513418, -0.13793)",3,St. James's,467.859980965,1,158
1558,"(51.514145, -0.135357)",2,St. James's,469.15493574,1,159
1678,"(51.514027, -0.136123)",1,St. James's,470.481831142,1,160
1310,"(51.51423, -0.134658)",1,St. James's,470.992657052,1,161
102,"(51.513216, -0.138426)",3,St. James's,471.75954837,1,162
1686,"(51.514076, -0.135958)",1,St. James's,472.164369647,1,163
1694,"(51.514096, -0.135883)",1,St. James's,472.79706445,1,164
54,"(51.513359, -0.1382)",2,St. James's,473.972186273,1,165
70,"(51.513323, -0.138276)",3,St. James's,474.153408038,1,166
1702,"(51.514134, -0.135788)",2,St. James's,475.052452783,1,167
1910,"(51.513502, -0.137995)",4,St. James's,478.074322714,1,168
1670,"(51.513961, -0.136712)",1,St. James's,478.329294617,1,169
1542,"(51.514224, -0.135415)",1,St. James's,478.590885721,1,170
1318,"(51.514319, -0.134367)",1,St. James's,479.235150593,1,171
1902,"(51.513772, -0.137363)",1,St. James's,479.682355912,1,172
134,"(51.513164, -0.138698)",1,St. James's,480.141032112,1,173
1886,"(51.513742, -0.137472)",3,St. James's,480.57204306,1,174
1550,"(51.51422, -0.135576)",1,St. James's,480.637906783,1,175
78,"(51.513427, -0.138223)",2,St. James's,480.907050606,1,176
86,"(51.513381, -0.138337)",2,St. James's,481.83155128,1,177
1334,"(51.514357, -0.13416)",1,St. James's,482.833187864,1,178
126,"(51.51324, -0.138645)",1,St. James's,483.857556515,1,179
1326,"(51.514377, -0.134179)",1,St. James's,485.096622182,1,180
1342,"(51.514382, -0.134069)",2,St. James's,485.47577498,1,181
326,"(51.513025, -0.139036)",2,St. James's,485.729306828,1,182
1350,"(51.514402, -0.134085)",2,St. James's,487.718860115,1,183
318,"(51.512964, -0.139187)",8,St. James's,488.809553239,1,184
1654,"(51.514058, -0.13678)",1,St. James's,490.108547916,1,185
310,"(51.512893, -0.139317)",2,St. James's,490.356718292,1,186
1534,"(51.514335, -0.135649)",2,St. James's,494.265275953,1,187
334,"(51.513027, -0.139209)",1,St. James's,494.658784097,1,188
1374,"(51.514472, -0.13385)",1,St. James's,495.493181429,1,189
1502,"(51.514453, -0.13469)",1,St. James's,495.900313925,1,190
302,"(51.512965, -0.139327)",1,St. James's,496.138263992,1,191
1662,"(51.514148, -0.136696)",3,St. James's,497.04955868,1,192
1366,"(51.514497, -0.133922)",1,St. James's,498.22136479,1,193
94,"(51.513462, -0.138563)",1,St. James's,498.759692501,1,194
1494,"(51.514467, -0.13486)",1,St. James's,498.787052874,1,195
1382,"(51.514504, -0.133725)",1,St. James's,499.263605704,1,196
1526,"(51.514399, -0.135561)",1,St. James's,499.793585474,1,197
1926,"(51.513644, -0.138239)",2,St. James's,500.820252595,1,198
1518,"(51.514389, -0.135704)",1,St. James's,501.012035537,1,199
1358,"(51.514522, -0.133821)",5,St. James's,501.090693603,1,200
1918,"(51.513712, -0.138139)",2,St. James's,502.897776544,1,201
1390,"(51.514546, -0.133745)",1,St. James's,503.890511401,1,202
1398,"(51.514561, -0.133676)",4,St. James's,505.724039379,1,203
166,"(51.513441, -0.138762)",2,St. James's,505.957592775,1,204
1582,"(51.514326, -0.136328)",1,St. James's,506.55748874,1,205
1574,"(51.514359, -0.136226)",2,St. James's,507.795856523,1,206
198,"(51.513411, -0.138863)",2,St. James's,508.119019596,1,207
1934,"(51.513711, -0.138272)",1,St. James's,508.187811736,1,208
1414,"(51.514581, -0.133467)",2,St. James's,508.721261153,1,209
286,"(51.513291, -0.139094)",1,St. James's,509.368589243,1,210
1406,"(51.514594, -0.133563)",1,St. James's,509.758782504,1,211
190,"(51.51338, -0.13897)",2,St. James's,510.591469355,1,212
1478,"(51.514496, -0.135653)",1,St. James's,511.748910449,1,213
1422,"(51.514606, -0.133393)",1,St. James's,511.867190919,1,214
1646,"(51.514293, -0.136799)",1,St. James's,514.690027121,1,215
